(2022-10-13 02:26:37,545) ERROR: scraped_info, 10508: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,548) ERROR: scraped_info, 10509: Timeout when loading URL
(2022-10-13 02:26:37,549) ERROR: scraped_info, 10509: Error when splitting page_source
(2022-10-13 02:26:37,550) ERROR: scraped_info, 10509: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,552) ERROR: scraped_info, 10511: Timeout when loading URL
(2022-10-13 02:26:37,553) ERROR: scraped_info, 10511: Error when splitting page_source
(2022-10-13 02:26:37,554) ERROR: scraped_info, 10511: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,557) ERROR: scraped_info, 10512: Timeout when loading URL
(2022-10-13 02:26:37,557) ERROR: scraped_info, 10512: Error when splitting page_source
(2022-10-13 02:26:37,559) ERROR: scraped_info, 10512: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,561) ERROR: scraped_info, 10514: Timeout when loading URL
(2022-10-13 02:26:37,562) ERROR: scraped_info, 10514: Error when splitting page_source
(2022-10-13 02:26:37,563) ERROR: scraped_info, 10514: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,565) ERROR: scraped_info, 10515: Timeout when loading URL
(2022-10-13 02:26:37,566) ERROR: scraped_info, 10515: Error when splitting page_source
(2022-10-13 02:26:37,568) ERROR: scraped_info, 10515: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,570) ERROR: scraped_info, 10520: Timeout when loading URL
(2022-10-13 02:26:37,570) ERROR: scraped_info, 10520: Error when splitting page_source
(2022-10-13 02:26:37,572) ERROR: scraped_info, 10520: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,574) ERROR: scraped_info, 10521: Timeout when loading URL
(2022-10-13 02:26:37,575) ERROR: scraped_info, 10521: Error when splitting page_source
(2022-10-13 02:26:37,576) ERROR: scraped_info, 10521: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,578) ERROR: scraped_info, 10530: Timeout when loading URL
(2022-10-13 02:26:37,579) ERROR: scraped_info, 10530: Error when splitting page_source
(2022-10-13 02:26:37,581) ERROR: scraped_info, 10530: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,583) ERROR: scraped_info, 10540: Timeout when loading URL
(2022-10-13 02:26:37,583) ERROR: scraped_info, 10540: Error when splitting page_source
(2022-10-13 02:26:37,585) ERROR: scraped_info, 10540: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,587) ERROR: scraped_info, 10550: Timeout when loading URL
(2022-10-13 02:26:37,587) ERROR: scraped_info, 10550: Error when splitting page_source
(2022-10-13 02:26:37,589) ERROR: scraped_info, 10550: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,591) ERROR: scraped_info, 10590: Timeout when loading URL
(2022-10-13 02:26:37,592) ERROR: scraped_info, 10590: Error when splitting page_source
(2022-10-13 02:26:37,593) ERROR: scraped_info, 10590: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,595) ERROR: scraped_info, 10603: Timeout when loading URL
(2022-10-13 02:26:37,596) ERROR: scraped_info, 10603: Error when splitting page_source
(2022-10-13 02:26:37,597) ERROR: scraped_info, 10603: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,599) ERROR: scraped_info, 10605: Timeout when loading URL
(2022-10-13 02:26:37,600) ERROR: scraped_info, 10605: Error when splitting page_source
(2022-10-13 02:26:37,601) ERROR: scraped_info, 10605: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,604) ERROR: scraped_info, 10610: Timeout when loading URL
(2022-10-13 02:26:37,604) ERROR: scraped_info, 10610: Error when splitting page_source
(2022-10-13 02:26:37,605) ERROR: scraped_info, 10610: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,607) ERROR: scraped_info, 10720: Timeout when loading URL
(2022-10-13 02:26:37,608) ERROR: scraped_info, 10720: Error when splitting page_source
(2022-10-13 02:26:37,610) ERROR: scraped_info, 10720: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,612) ERROR: scraped_info, 10721: Timeout when loading URL
(2022-10-13 02:26:37,612) ERROR: scraped_info, 10721: Error when splitting page_source
(2022-10-13 02:26:37,614) ERROR: scraped_info, 10721: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,616) ERROR: scraped_info, 10722: Timeout when loading URL
(2022-10-13 02:26:37,616) ERROR: scraped_info, 10722: Error when splitting page_source
(2022-10-13 02:26:37,618) ERROR: scraped_info, 10722: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,620) ERROR: scraped_info, 10730: Timeout when loading URL
(2022-10-13 02:26:37,620) ERROR: scraped_info, 10730: Error when splitting page_source
(2022-10-13 02:26:37,622) ERROR: scraped_info, 10730: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,624) ERROR: scraped_info, 10731: Timeout when loading URL
(2022-10-13 02:26:37,625) ERROR: scraped_info, 10731: Error when splitting page_source
(2022-10-13 02:26:37,626) ERROR: scraped_info, 10731: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,628) ERROR: scraped_info, 10732: Timeout when loading URL
(2022-10-13 02:26:37,628) ERROR: scraped_info, 10732: Error when splitting page_source
(2022-10-13 02:26:37,630) ERROR: scraped_info, 10732: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,632) ERROR: scraped_info, 10750: Timeout when loading URL
(2022-10-13 02:26:37,633) ERROR: scraped_info, 10750: Error when splitting page_source
(2022-10-13 02:26:37,634) ERROR: scraped_info, 10750: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,637) ERROR: scraped_info, 10850: Timeout when loading URL
(2022-10-13 02:26:37,637) ERROR: scraped_info, 10850: Error when splitting page_source
(2022-10-13 02:26:37,639) ERROR: scraped_info, 10850: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,641) ERROR: scraped_info, 10851: Timeout when loading URL
(2022-10-13 02:26:37,641) ERROR: scraped_info, 10851: Error when splitting page_source
(2022-10-13 02:26:37,643) ERROR: scraped_info, 10851: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,645) ERROR: scraped_info, 10852: Timeout when loading URL
(2022-10-13 02:26:37,645) ERROR: scraped_info, 10852: Error when splitting page_source
(2022-10-13 02:26:37,647) ERROR: scraped_info, 10852: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,649) ERROR: scraped_info, 10855: Timeout when loading URL
(2022-10-13 02:26:37,649) ERROR: scraped_info, 10855: Error when splitting page_source
(2022-10-13 02:26:37,651) ERROR: scraped_info, 10855: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,653) ERROR: scraped_info, 10859: Timeout when loading URL
(2022-10-13 02:26:37,654) ERROR: scraped_info, 10859: Error when splitting page_source
(2022-10-13 02:26:37,655) ERROR: scraped_info, 10859: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,658) ERROR: scraped_info, 10862: Timeout when loading URL
(2022-10-13 02:26:37,658) ERROR: scraped_info, 10862: Error when splitting page_source
(2022-10-13 02:26:37,660) ERROR: scraped_info, 10862: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,662) ERROR: scraped_info, 10916: Timeout when loading URL
(2022-10-13 02:26:37,662) ERROR: scraped_info, 10916: Error when splitting page_source
(2022-10-13 02:26:37,664) ERROR: scraped_info, 10916: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,666) ERROR: scraped_info, 10935: Timeout when loading URL
(2022-10-13 02:26:37,667) ERROR: scraped_info, 10935: Error when splitting page_source
(2022-10-13 02:26:37,668) ERROR: scraped_info, 10935: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,671) ERROR: scraped_info, 12000: Timeout when loading URL
(2022-10-13 02:26:37,671) ERROR: scraped_info, 12000: Error when splitting page_source
(2022-10-13 02:26:37,673) ERROR: scraped_info, 12000: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,675) ERROR: scraped_info, 12003: Timeout when loading URL
(2022-10-13 02:26:37,676) ERROR: scraped_info, 12003: Error when splitting page_source
(2022-10-13 02:26:37,677) ERROR: scraped_info, 12003: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,680) ERROR: scraped_info, 12100: Timeout when loading URL
(2022-10-13 02:26:37,681) ERROR: scraped_info, 12100: Error when splitting page_source
(2022-10-13 02:26:37,682) ERROR: scraped_info, 12100: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,685) ERROR: scraped_info, 12102: Timeout when loading URL
(2022-10-13 02:26:37,686) ERROR: scraped_info, 12102: Error when splitting page_source
(2022-10-13 02:26:37,688) ERROR: scraped_info, 12102: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,690) ERROR: scraped_info, 12104: Timeout when loading URL
(2022-10-13 02:26:37,691) ERROR: scraped_info, 12104: Error when splitting page_source
(2022-10-13 02:26:37,693) ERROR: scraped_info, 12104: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,695) ERROR: scraped_info, 12109: Timeout when loading URL
(2022-10-13 02:26:37,696) ERROR: scraped_info, 12109: Error when splitting page_source
(2022-10-13 02:26:37,697) ERROR: scraped_info, 12109: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,699) ERROR: scraped_info, 12110: Timeout when loading URL
(2022-10-13 02:26:37,700) ERROR: scraped_info, 12110: Error when splitting page_source
(2022-10-13 02:26:37,702) ERROR: scraped_info, 12110: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,704) ERROR: scraped_info, 12111: Timeout when loading URL
(2022-10-13 02:26:37,704) ERROR: scraped_info, 12111: Error when splitting page_source
(2022-10-13 02:26:37,706) ERROR: scraped_info, 12111: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,709) ERROR: scraped_info, 12121: Timeout when loading URL
(2022-10-13 02:26:37,709) ERROR: scraped_info, 12121: Error when splitting page_source
(2022-10-13 02:26:37,711) ERROR: scraped_info, 12121: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,713) ERROR: scraped_info, 12122: Timeout when loading URL
(2022-10-13 02:26:37,714) ERROR: scraped_info, 12122: Error when splitting page_source
(2022-10-13 02:26:37,715) ERROR: scraped_info, 12122: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,717) ERROR: scraped_info, 12124: Timeout when loading URL
(2022-10-13 02:26:37,718) ERROR: scraped_info, 12124: Error when splitting page_source
(2022-10-13 02:26:37,719) ERROR: scraped_info, 12124: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,723) ERROR: scraped_info, 12130: Timeout when loading URL
(2022-10-13 02:26:37,723) ERROR: scraped_info, 12130: Error when splitting page_source
(2022-10-13 02:26:37,725) ERROR: scraped_info, 12130: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,727) ERROR: scraped_info, 12132: Timeout when loading URL
(2022-10-13 02:26:37,728) ERROR: scraped_info, 12132: Error when splitting page_source
(2022-10-13 02:26:37,729) ERROR: scraped_info, 12132: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,732) ERROR: scraped_info, 12134: Timeout when loading URL
(2022-10-13 02:26:37,732) ERROR: scraped_info, 12134: Error when splitting page_source
(2022-10-13 02:26:37,733) ERROR: scraped_info, 12134: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,736) ERROR: scraped_info, 12138: Timeout when loading URL
(2022-10-13 02:26:37,736) ERROR: scraped_info, 12138: Error when splitting page_source
(2022-10-13 02:26:37,738) ERROR: scraped_info, 12138: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,740) ERROR: scraped_info, 12139: Timeout when loading URL
(2022-10-13 02:26:37,741) ERROR: scraped_info, 12139: Error when splitting page_source
(2022-10-13 02:26:37,742) ERROR: scraped_info, 12139: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,745) ERROR: scraped_info, 12143: Timeout when loading URL
(2022-10-13 02:26:37,745) ERROR: scraped_info, 12143: Error when splitting page_source
(2022-10-13 02:26:37,747) ERROR: scraped_info, 12143: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,749) ERROR: scraped_info, 12145: Timeout when loading URL
(2022-10-13 02:26:37,750) ERROR: scraped_info, 12145: Error when splitting page_source
(2022-10-13 02:26:37,751) ERROR: scraped_info, 12145: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,753) ERROR: scraped_info, 12202: Timeout when loading URL
(2022-10-13 02:26:37,754) ERROR: scraped_info, 12202: Error when splitting page_source
(2022-10-13 02:26:37,755) ERROR: scraped_info, 12202: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,758) ERROR: scraped_info, 12203: Timeout when loading URL
(2022-10-13 02:26:37,758) ERROR: scraped_info, 12203: Error when splitting page_source
(2022-10-13 02:26:37,760) ERROR: scraped_info, 12203: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,762) ERROR: scraped_info, 12205: Timeout when loading URL
(2022-10-13 02:26:37,763) ERROR: scraped_info, 12205: Error when splitting page_source
(2022-10-13 02:26:37,764) ERROR: scraped_info, 12205: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,767) ERROR: scraped_info, 12210: Timeout when loading URL
(2022-10-13 02:26:37,767) ERROR: scraped_info, 12210: Error when splitting page_source
(2022-10-13 02:26:37,768) ERROR: scraped_info, 12210: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,771) ERROR: scraped_info, 12227: Timeout when loading URL
(2022-10-13 02:26:37,771) ERROR: scraped_info, 12227: Error when splitting page_source
(2022-10-13 02:26:37,773) ERROR: scraped_info, 12227: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,775) ERROR: scraped_info, 12228: Timeout when loading URL
(2022-10-13 02:26:37,775) ERROR: scraped_info, 12228: Error when splitting page_source
(2022-10-13 02:26:37,777) ERROR: scraped_info, 12228: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,779) ERROR: scraped_info, 12231: Timeout when loading URL
(2022-10-13 02:26:37,780) ERROR: scraped_info, 12231: Error when splitting page_source
(2022-10-13 02:26:37,781) ERROR: scraped_info, 12231: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,784) ERROR: scraped_info, 12237: Timeout when loading URL
(2022-10-13 02:26:37,784) ERROR: scraped_info, 12237: Error when splitting page_source
(2022-10-13 02:26:37,786) ERROR: scraped_info, 12237: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,788) ERROR: scraped_info, 12238: Timeout when loading URL
(2022-10-13 02:26:37,788) ERROR: scraped_info, 12238: Error when splitting page_source
(2022-10-13 02:26:37,790) ERROR: scraped_info, 12238: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,792) ERROR: scraped_info, 12240: Timeout when loading URL
(2022-10-13 02:26:37,793) ERROR: scraped_info, 12240: Error when splitting page_source
(2022-10-13 02:26:37,794) ERROR: scraped_info, 12240: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,796) ERROR: scraped_info, 12245: Timeout when loading URL
(2022-10-13 02:26:37,797) ERROR: scraped_info, 12245: Error when splitting page_source
(2022-10-13 02:26:37,798) ERROR: scraped_info, 12245: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,801) ERROR: scraped_info, 12320: Timeout when loading URL
(2022-10-13 02:26:37,801) ERROR: scraped_info, 12320: Error when splitting page_source
(2022-10-13 02:26:37,803) ERROR: scraped_info, 12320: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,805) ERROR: scraped_info, 12330: Timeout when loading URL
(2022-10-13 02:26:37,805) ERROR: scraped_info, 12330: Error when splitting page_source
(2022-10-13 02:26:37,807) ERROR: scraped_info, 12330: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,809) ERROR: scraped_info, 12331: Timeout when loading URL
(2022-10-13 02:26:37,809) ERROR: scraped_info, 12331: Error when splitting page_source
(2022-10-13 02:26:37,811) ERROR: scraped_info, 12331: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,813) ERROR: scraped_info, 12336: Timeout when loading URL
(2022-10-13 02:26:37,814) ERROR: scraped_info, 12336: Error when splitting page_source
(2022-10-13 02:26:37,815) ERROR: scraped_info, 12336: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,818) ERROR: scraped_info, 12345: Timeout when loading URL
(2022-10-13 02:26:37,818) ERROR: scraped_info, 12345: Error when splitting page_source
(2022-10-13 02:26:37,820) ERROR: scraped_info, 12345: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,822) ERROR: scraped_info, 12350: Timeout when loading URL
(2022-10-13 02:26:37,822) ERROR: scraped_info, 12350: Error when splitting page_source
(2022-10-13 02:26:37,824) ERROR: scraped_info, 12350: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,826) ERROR: scraped_info, 12360: Timeout when loading URL
(2022-10-13 02:26:37,827) ERROR: scraped_info, 12360: Error when splitting page_source
(2022-10-13 02:26:37,828) ERROR: scraped_info, 12360: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,830) ERROR: scraped_info, 12361: Timeout when loading URL
(2022-10-13 02:26:37,831) ERROR: scraped_info, 12361: Error when splitting page_source
(2022-10-13 02:26:37,832) ERROR: scraped_info, 12361: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,834) ERROR: scraped_info, 12362: Timeout when loading URL
(2022-10-13 02:26:37,835) ERROR: scraped_info, 12362: Error when splitting page_source
(2022-10-13 02:26:37,836) ERROR: scraped_info, 12362: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,838) ERROR: scraped_info, 12363: Timeout when loading URL
(2022-10-13 02:26:37,839) ERROR: scraped_info, 12363: Error when splitting page_source
(2022-10-13 02:26:37,840) ERROR: scraped_info, 12363: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,843) ERROR: scraped_info, 12410: Timeout when loading URL
(2022-10-13 02:26:37,843) ERROR: scraped_info, 12410: Error when splitting page_source
(2022-10-13 02:26:37,844) ERROR: scraped_info, 12410: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,847) ERROR: scraped_info, 12411: Timeout when loading URL
(2022-10-13 02:26:37,847) ERROR: scraped_info, 12411: Error when splitting page_source
(2022-10-13 02:26:37,849) ERROR: scraped_info, 12411: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,851) ERROR: scraped_info, 12412: Timeout when loading URL
(2022-10-13 02:26:37,851) ERROR: scraped_info, 12412: Error when splitting page_source
(2022-10-13 02:26:37,853) ERROR: scraped_info, 12412: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,855) ERROR: scraped_info, 12415: Timeout when loading URL
(2022-10-13 02:26:37,856) ERROR: scraped_info, 12415: Error when splitting page_source
(2022-10-13 02:26:37,857) ERROR: scraped_info, 12415: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,860) ERROR: scraped_info, 12420: Timeout when loading URL
(2022-10-13 02:26:37,860) ERROR: scraped_info, 12420: Error when splitting page_source
(2022-10-13 02:26:37,861) ERROR: scraped_info, 12420: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,864) ERROR: scraped_info, 12421: Timeout when loading URL
(2022-10-13 02:26:37,864) ERROR: scraped_info, 12421: Error when splitting page_source
(2022-10-13 02:26:37,865) ERROR: scraped_info, 12421: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,868) ERROR: scraped_info, 12422: Timeout when loading URL
(2022-10-13 02:26:37,868) ERROR: scraped_info, 12422: Error when splitting page_source
(2022-10-13 02:26:37,870) ERROR: scraped_info, 12422: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,872) ERROR: scraped_info, 12423: Timeout when loading URL
(2022-10-13 02:26:37,872) ERROR: scraped_info, 12423: Error when splitting page_source
(2022-10-13 02:26:37,874) ERROR: scraped_info, 12423: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,876) ERROR: scraped_info, 12430: Timeout when loading URL
(2022-10-13 02:26:37,877) ERROR: scraped_info, 12430: Error when splitting page_source
(2022-10-13 02:26:37,878) ERROR: scraped_info, 12430: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,880) ERROR: scraped_info, 12431: Timeout when loading URL
(2022-10-13 02:26:37,881) ERROR: scraped_info, 12431: Error when splitting page_source
(2022-10-13 02:26:37,883) ERROR: scraped_info, 12431: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,885) ERROR: scraped_info, 12432: Timeout when loading URL
(2022-10-13 02:26:37,885) ERROR: scraped_info, 12432: Error when splitting page_source
(2022-10-13 02:26:37,887) ERROR: scraped_info, 12432: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,889) ERROR: scraped_info, 12440: Timeout when loading URL
(2022-10-13 02:26:37,889) ERROR: scraped_info, 12440: Error when splitting page_source
(2022-10-13 02:26:37,891) ERROR: scraped_info, 12440: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,893) ERROR: scraped_info, 12441: Timeout when loading URL
(2022-10-13 02:26:37,893) ERROR: scraped_info, 12441: Error when splitting page_source
(2022-10-13 02:26:37,895) ERROR: scraped_info, 12441: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,897) ERROR: scraped_info, 12442: Timeout when loading URL
(2022-10-13 02:26:37,898) ERROR: scraped_info, 12442: Error when splitting page_source
(2022-10-13 02:26:37,899) ERROR: scraped_info, 12442: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,902) ERROR: scraped_info, 12443: Timeout when loading URL
(2022-10-13 02:26:37,902) ERROR: scraped_info, 12443: Error when splitting page_source
(2022-10-13 02:26:37,904) ERROR: scraped_info, 12443: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,906) ERROR: scraped_info, 12444: Timeout when loading URL
(2022-10-13 02:26:37,906) ERROR: scraped_info, 12444: Error when splitting page_source
(2022-10-13 02:26:37,908) ERROR: scraped_info, 12444: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,910) ERROR: scraped_info, 12451: Timeout when loading URL
(2022-10-13 02:26:37,911) ERROR: scraped_info, 12451: Error when splitting page_source
(2022-10-13 02:26:37,912) ERROR: scraped_info, 12451: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,914) ERROR: scraped_info, 12452: Timeout when loading URL
(2022-10-13 02:26:37,915) ERROR: scraped_info, 12452: Error when splitting page_source
(2022-10-13 02:26:37,917) ERROR: scraped_info, 12452: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,919) ERROR: scraped_info, 12550: Timeout when loading URL
(2022-10-13 02:26:37,919) ERROR: scraped_info, 12550: Error when splitting page_source
(2022-10-13 02:26:37,921) ERROR: scraped_info, 12550: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,923) ERROR: scraped_info, 12551: Timeout when loading URL
(2022-10-13 02:26:37,924) ERROR: scraped_info, 12551: Error when splitting page_source
(2022-10-13 02:26:37,925) ERROR: scraped_info, 12551: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,927) ERROR: scraped_info, 12552: Timeout when loading URL
(2022-10-13 02:26:37,928) ERROR: scraped_info, 12552: Error when splitting page_source
(2022-10-13 02:26:37,930) ERROR: scraped_info, 12552: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,932) ERROR: scraped_info, 12601: Timeout when loading URL
(2022-10-13 02:26:37,933) ERROR: scraped_info, 12601: Error when splitting page_source
(2022-10-13 02:26:37,934) ERROR: scraped_info, 12601: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,937) ERROR: scraped_info, 12602: Timeout when loading URL
(2022-10-13 02:26:37,937) ERROR: scraped_info, 12602: Error when splitting page_source
(2022-10-13 02:26:37,939) ERROR: scraped_info, 12602: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,941) ERROR: scraped_info, 12603: Timeout when loading URL
(2022-10-13 02:26:37,941) ERROR: scraped_info, 12603: Error when splitting page_source
(2022-10-13 02:26:37,943) ERROR: scraped_info, 12603: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,945) ERROR: scraped_info, 12604: Timeout when loading URL
(2022-10-13 02:26:37,946) ERROR: scraped_info, 12604: Error when splitting page_source
(2022-10-13 02:26:37,947) ERROR: scraped_info, 12604: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,950) ERROR: scraped_info, 12605: Timeout when loading URL
(2022-10-13 02:26:37,950) ERROR: scraped_info, 12605: Error when splitting page_source
(2022-10-13 02:26:37,952) ERROR: scraped_info, 12605: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,954) ERROR: scraped_info, 12611: Timeout when loading URL
(2022-10-13 02:26:37,955) ERROR: scraped_info, 12611: Error when splitting page_source
(2022-10-13 02:26:37,956) ERROR: scraped_info, 12611: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,960) ERROR: scraped_info, 12612: Timeout when loading URL
(2022-10-13 02:26:37,960) ERROR: scraped_info, 12612: Error when splitting page_source
(2022-10-13 02:26:37,963) ERROR: scraped_info, 12612: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,966) ERROR: scraped_info, 12613: Timeout when loading URL
(2022-10-13 02:26:37,967) ERROR: scraped_info, 12613: Error when splitting page_source
(2022-10-13 02:26:37,969) ERROR: scraped_info, 12613: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,973) ERROR: scraped_info, 12701: Timeout when loading URL
(2022-10-13 02:26:37,973) ERROR: scraped_info, 12701: Error when splitting page_source
(2022-10-13 02:26:37,976) ERROR: scraped_info, 12701: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,979) ERROR: scraped_info, 12740: Timeout when loading URL
(2022-10-13 02:26:37,980) ERROR: scraped_info, 12740: Error when splitting page_source
(2022-10-13 02:26:37,982) ERROR: scraped_info, 12740: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,986) ERROR: scraped_info, 12771: Timeout when loading URL
(2022-10-13 02:26:37,986) ERROR: scraped_info, 12771: Error when splitting page_source
(2022-10-13 02:26:37,988) ERROR: scraped_info, 12771: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,991) ERROR: scraped_info, 12772: Timeout when loading URL
(2022-10-13 02:26:37,991) ERROR: scraped_info, 12772: Error when splitting page_source
(2022-10-13 02:26:37,993) ERROR: scraped_info, 12772: Timeout when loading URL for course responsibles
(2022-10-13 02:26:37,996) ERROR: scraped_info, 12773: Timeout when loading URL
(2022-10-13 02:26:37,997) ERROR: scraped_info, 12773: Error when splitting page_source
(2022-10-13 02:26:37,999) ERROR: scraped_info, 12773: Timeout when loading URL for course responsibles
(2022-10-13 02:26:38,002) ERROR: scraped_info, 12774: Timeout when loading URL
(2022-10-13 02:26:38,003) ERROR: scraped_info, 12774: Error when splitting page_source
(2022-10-13 02:26:38,005) ERROR: scraped_info, 12774: Timeout when loading URL for course responsibles
(2022-10-13 02:26:38,007) ERROR: scraped_info, 12821: Timeout when loading URL
(2022-10-13 02:26:38,008) ERROR: scraped_info, 12821: Error when splitting page_source
(2022-10-13 02:26:38,009) ERROR: scraped_info, 12821: Timeout when loading URL for course responsibles
(2022-10-13 02:26:38,012) ERROR: scraped_info, 12831: Timeout when loading URL
(2022-10-13 02:26:38,012) ERROR: scraped_info, 12831: Error when splitting page_source
(2022-10-13 02:26:38,014) ERROR: scraped_info, 12831: Timeout when loading URL for course responsibles
(2022-10-13 02:26:38,016) ERROR: scraped_info, 12832: Timeout when loading URL
(2022-10-13 02:26:38,016) ERROR: scraped_info, 12832: Error when splitting page_source
(2022-10-13 02:26:38,018) ERROR: scraped_info, 12832: Timeout when loading URL for course responsibles
(2022-10-13 02:26:38,021) ERROR: scraped_info, 12836: Timeout when loading URL
(2022-10-13 02:26:38,021) ERROR: scraped_info, 12836: Error when splitting page_source
(2022-10-13 02:26:38,023) ERROR: scraped_info, 12836: Timeout when loading URL for course responsibles
(2022-10-13 02:26:38,025) ERROR: scraped_info, 12854: Timeout when loading URL
(2022-10-13 02:26:38,026) ERROR: scraped_info, 12854: Error when splitting page_source
(2022-10-13 02:26:38,027) ERROR: scraped_info, 12854: Timeout when loading URL for course responsibles
